id,tweet,label
4316,There are reports that the government may soon be sending money by check or direct deposit to each of us The details are still being worked out but the is sharing some really important things to know now to avoid,real
4317,"There are reports that the government will be sending money to everyone of us.  Here are some very important things to know! #Government #FTC #Coronavirus
https://t.co/WghJMQWTeU",real
4318,There are scammers out there preying on the innocent Know the facts and protect yourself and your family,real
4319,There are scammers out there that are using the fears surrounding COVID-19 to steal your information. Be aware of calls with the Federal Trade Commission Bingo Scam chart. Click here to learn more and determine if the call you receive is a scam or not. https://t.co/rzBE9MDa0W https://t.co/9fEA42XRdS,fake
4320,There are several lessons to be learned from the Table Will lower oil prices make a dent in historical trends,fake
4321,"There are shortages, prices sucks, money is tight. Just bc I have a name tag on, doesn't mean I don't experience this as well.

I also doesn't mean you can rip into me and threaten me because you can't get what you want.

#CustomerService #retailhell #retailproblems #coronavirus",fake
4322,"There are so many #logistics providers going above and beyond to ensure delivery of: 
Supermarket #supplychain 
#Pharmaceuticals 
Medical #supplies &amp; equipment
check out local companies such as Mitchell's Logistics helping with #COVID relief: 
https://t.co/pFkFu21xVT",real
4323,There are so many heroes to thank as they help keep us safe during the coronavirus pandemic On Wednesday we wanted to send a special thank you to all grocery store employees,real
4324,"There are so many people that are more vulnerable to the COVID - 19 virus.  The homeless, people who can't work from home, undocumented refugees, low income people who can't afford food let alone stock up and so many others.  #covid19",fake
4325,There are so many people to thank I m also thankful for our delivery people grocery store workers teachers the list is long 19,real
4326,"There are so many people who need to see this. I am so angry at some peoples selfishness and idiocy. This woman, meanwhile, is amazing. https://t.co/dSODmHaDsP",fake
4327,There are so many ways I wish journalists were more informed. https://t.co/uu8UbvX8fp,real
4328,There are some excellent online drop in sessions coming up with Wales to help you amp people you support to improve online skills It can help with online shopping keeping in touch with people staying busy amp finding accurate health information,real
4329,"There are still plenty of places to purchase hand sanitizer online, you just need to know where to look. #coronavirus  https://t.co/ozenIAsfEO",real
4330,"There are still positives out there.

#Australia's booming LNG industry stalls after fall in oil prices amid coronavirus
#fracking #ClimateEmergency
#COVID__19 #Covid_19australia #auspol
#AuspolSoCorrupt

https://t.co/x0gsoAFm4B",real
4331,"There are still ways to save money on groceries while we are #socialdistancing 
https://t.co/DO6mja3BA5",real
4332,"There are systems in place that will ensure #Egypt doesn't run out of food
#Coronavirus #COVID_19
https://t.co/ZnYKfN5JdL",real
4333,There are thousands of govt amp billing regulations that are burdensome ineffective amp costly They are supposed to protect the patient consumer amp healthcare workers some do many do not Many will hamper nimble COVID 19 responses unless ignored suspended or removed,fake
4334,"There are truly evil people out here.
It is not a consumer's fault you have to work right now. Blame your boss, not the disabled people buying toilet paper because everyone else panic bought it at home.

#COVIDIOTS #SocialDistancing #coronavirus #Amazon https://t.co/gNiPqBuJVN",fake
4335,There are unscrupulous pharmacies in the UK who have increased the prices of over the counter meds needed to combat #coronavirus such as Calpol and Paracetamol  - @JhootsPharmacy is one. @10DowningStreet @NHSEngland need to investigate and remove their license,fake
4336,There better be some MAD fucking respect for grocery store workers from here on out. #COVID19 #coronavirus #grocerystores,real
4337,There could be global food shortages in April and May as a result of supply problems caused by the #coronavirus. China is expected to be shielded from severe supply shortages but its reliance on imports for certain crops could send food price soaring. https://t.co/fePOKasneN,fake
4338,"There currently are no vaccines, pills, potions, lotions, lozenges or other prescription or over-the-counter products available to treat/cure #coronavirus (#COVID19). Coronavirus-related ad claims will be subject to exacting scrutiny. More on the biz blog: https://t.co/U4jdCwy9AJ https://t.co/u6HiUMuXN8",real
4339,There has been a significant shift to online shopping as a result of COVID 19 restrictions We have seen a surge in e commerce traffic as consumers embrace online shopping These are 5 easy steps to launching an e commerce platform for your business to thrive during the lockdown,real
4340,There has been an uptick in online fraud and phishing attacks related to Coronavirus (COVID-19). Please be diligent and aware about the scams that are taking place. You can access the Federal Trade Commissions informative blog post here: https://t.co/awzhZn7Bb6,fake
4341,"There has never been a better time to be under a #lockdown. On demand tv, social media, Skype/FaceTime etc, Food delivery etc. This comes 1.5 weeks into our lockdown, its fine. Just stay at home .#CoronaCrisis #Covid_19",fake
4342,There has never been an ethanol demand which has been a subsidy scam since day one It is ruinous to engines creating pollution by causing them to run poorly Corn prices fall back to 2016 levels as COVID 19 lockdowns cut ethanol demand,fake
4343,"There have been a dramatic increase in the prices of hand sanitizers, gloves and face masks as @NCDCgov  continue to confirm more cases of COVID-19. I want to assure low-income earners that hand washing with soap and water is the cheapest &amp; far more effective preventive measure.",real
4344,There have been chaotic scenes at some supermarkets with shoppers not heeding advice to avoid panic buying At one supermarket in the Black Country NHS workers who had been given early access to the store were unable to get in reports,fake
4345,"There have been reports that the government may send checks to Americans during the COVID-19 outbreak. Please note that while nothing has been confirmed, scammers will likely try to take advantage. This link from the FTC tells you what to look out for: https://t.co/mR5mO8x0gf",real
4346,There is a direct to consumer toilet paper company in Seattle that has seen a major uptick in business since they ve made massive donations to get TP to communities in need they ve also gone  Tree Free  we ll explain 6 14,real
4347,There is a fine line between precaution and panic,fake
4348,There is a global supply shock in full swing. Governments are lying to you about supply lines. Western world supply chain logistics are built for just-in-time convenience rather than resilience. Mostly I see it is the unprepared who trust governments tweeting on #StopHoarding,fake
4349,There is a huge que waiting to go in our village butcher. 17 ppl all up the road. And more are arriving. As its one in one out it will be longer than a visit to the supermarket. At least they are all observing SD. #Coronavirus,real
4350,"There is a huge shortage of supplies from #China which is being felt in #Africa resulting in prices skyrocketing. At the same time, the demand for African raw materials in China is diminishing as the Chinese economy is expected to decline by 1%  #coronavirus",fake
4351,"There is a serious argument about the #pandemic #coronavirus is being branded as #ChineseVirus ; everywhere in #nyc is pretty much a ghost town, and the retail giant Macys flagship store is closed and Herald Square is solitary. https://t.co/8bDYLnlPf3",fake
4352,"There is a special place in hell for every ebay, etc., seller who is taking advantage of the current situation to jack prices up on games and consoles and other home entertainments.  Seriously, fuck every last one of you #dickheads #COVID?19 #Covid_19 #StayAtHome #StayHome",fake
4353,"There is a special place in hell for people who do things like this! 

What would a suitable punishment be?

#Covid_19 #CoronaCrisis #toiletpapercrisis #StayAtHome #coronavirus #toiletpaper #ToiletPaperPanic #InItTogether  #CoronavirusPandemic https://t.co/d1ggM6SQNB",fake
4354,"There is a young man counting the number of people entering the grocery store. I ask him ""what's the limit?"" He replies ""No limit yet, just keeping track.""

""Hmmmm....""

Thread... 4/9

#COVID?19 #COVID19 #CoronaVirus #CoronaVirusCanada #Ottawa",fake
4355,There is an anti profiteering law in America that during crisis and hardship prevents companies inflating prices of essential products that should be a law here &amp; any fines given to helping vulnerable people #COVID2019,fake
4356,"There is an increased #demand for high nutrition #diet, given the consumer mindset to follow a #healthy lifestyle, particularly in these testing times of the #coronavirus pandemic. Learn more @ https://t.co/3dzQNKmf1p

#health #lifestyle #covid #pandemic #informationagainstcovid https://t.co/5WSnVc2ACg",real
4357,"There is currently no at-home COVID-19 test kit available for consumer purchase. Don't fall for online #coronavirus scams, and visit the FDA or FTC to investigate or report questionable products. 

https://t.co/h7Njop8mI6",fake
4358,"There is currently no at-home COVID-19 test kits available for consumer purchase. Be wary of #coronavirus scams, and visit the FDA or FTC to investigate or report questionable products. https://t.co/90rgjstdcp",fake
4359,There is currently no cure treatment for at this time no matter what that really believable email tweet post says has your back Learn how to identify those nasty  ,fake
4360,"There is currently no evidence to suggest any correlation between the usage of contact lenses and the
spread of Covid-19 or a coronavirus infection related to contact lens use. Your questions are answered here https://t.co/nO8lH6vC66 @_BCLA  #coronavirus #COVID19 #contactlenses https://t.co/qbYpgfwh9D",fake
4361,"There is currently no vaccine to prevent #Coronavirus. The best way to prevent illness is to avoid being exposed to this virus. Here are some measures, Cimas recommends to reduce the risk. #CoronavirusAlert1?? #TogetherWeMakeADifference https://t.co/7JZ45Xz0Rf",fake
4362,There is enough food for all residents of Damascus since they do not feel the need to stock up amid the pandemic And this is in a country that has suffered 9 years of war and 51 years of economic sanctions,fake
4363,"There is enough food for everyone; please don't panic buy :)

@GlobalTV @hannahkeiko

https://t.co/0XMz5WW1WE

#coronavirus #covid19 #quarantine",fake
4364,"There is enough food to feed the nation, says AgriSA amid Covid-19 panic buying 

by @MwangiGithahu

As consumers stockpile in fear amid the Covid-19 pandemic, AgriSA has said there is enough food to feed the nation AgriSA has said.

https://t.co/eDvL8hTEcL",fake
4365,"There is enough food to feed the nation, says AgriSA amid Covid-19 panic buying https://t.co/X0GQLGXOdb",fake
4366,"There is little good in COVID-19 &amp; the emerging crisis around it, but it brightens my day to see how difficult times can bring people closer together.. 
From shopping for neighbours you dont know, over strong emotional support for friends to free online concerts.
#SpreadKindness",real
4367,"There is more than enough food and supplies to go around if we only take what we need.

Retweet if you are thinking of your community and those keeping us safe by shopping responsibly. https://t.co/JJ726QlLgK",real
4368,There is next to impossible do any online grocery shopping - should you know anyone unwell or elderly who needs help with shopping or any other other little jobs please let me know. Im willing to volunteer the bit of spare time Ive to #help #HappyToHelp #Colchester #coronavirus https://t.co/zJ6hEddUBA,real
4369,"There is no ""back to normal."" We will forever live in a ""post Covid"" world, like after 9/11. That's ok because change is constant....and sometimes good. #covidchange #postcovidworld #newnormal The consumer after COVID-19 https://t.co/k7XMRYovmk via @marketingdive",real
4370,There is no active COVID 19 case within Laikipia Continue keeping the county safe by following Kenya directives to observe at least 1 5 meter social distance washing hands regularly amp shopping online Ensure remains free,real
4371,There is no better time to wear a #bioahazard T-shirt than these days when you go shopping at the grocery store. #coronavirus #Covid19Out #COVID #lockdown #COVID2019 #biohazardband https://t.co/t8M7IkGi6S,real
4372,"There is no country that faced #CoronaVirus like Saudi government , 
1-Strong procedures
2-Advanced medical attention
3-Abundance of food with cheap prices
4-Financial support to the private sector

#COVID2019 
#COVID19
#CoronaVirusUpdate",real
4373,"There is no cure for the #Coronavirus. Do not fall victim to companies or products promising treatment for #COVD19. These are scams! To learn more about #CoronavirusScams, visit our blog. @lstarlegal https://t.co/IwGKyMaHbj https://t.co/ladRMz0OWY",fake
4374,"There is no delivery date at Ralph's/Instacart at this time, like, none whatsoever, so... I'm trying to figure out how to get food at home to help my mom out at this moment.

wondering if panic buying or just rush of Internet orders because covid-19. https://t.co/IBRSqyDxkA",fake
4375,There is no doubt that COVID-19 is contributing to a shift in consumer behavior. E-commerce is important for companies to stay afloat during this period and their marketing efforts must reflect this #MKTG475  https://t.co/0eLRnJmBzI,fake
4376,"There is no evidence that #Covid19 will cause a food security emergency in Mzansi. Most South Africans cant afford to buy in bulk and should refrain from doing so, says NAMC chief economist Dr. Sifiso Ntombela.
#Covid19SouthAfrica #Covid19 
https://t.co/aMJz0GRY6y",fake
4377,"There is no excuse why hospitals are not being supplied with test kits, masks, gloves, sanitizers, and necessary equipment to help deal with the epidemic?
#coronavirus #consumer #people 

@CNN @nytimes @NBCNews @CBSNews @ABC @USATODAY @AP @Forbes @washingtonpost
@CNBC @FoxNews",real
4378,There is no need for consumers to panic buy as food supply chain remains operational panic buying may in fact disrupt the food supply chain says Agriculture Business Chamber Economist Wandile Sihlobo,fake
4379,There is no need to panic   Right now supermarket shelves remain well stocked But pressures due to lockdowns may impact supply chains says Chief Economist What should countries do Read more here  ,fake
4380,There is no need to panic buy food in response to the that is the word of the health experts Australia is not short on food amp we produce enough for 75 million people This is a time for Australians to respect each other amp come together,fake
4381,There is NO NEED to panic buy or hoard supplies Shops WILL remain open so that people have access to food and medications 19,fake
4382,There is no need to panic buy. There is plenty of food and production is still underway. The surge in buying just overwhelmed the ordering/stocking of stores. #covid2019 #coronavirus https://t.co/LY85tOTN9F,fake
4383,"There is no scarcity of essential commodities  milk, food items and medicine. So dont panic and go to stores @narendramodi said to Indian
#COVID2019
#CoronaVirusUpdate 
#CoronaAlert 
#janatacurfew",real
4384,There is no shortage of food and essential items in Punjab amp no one needs to worry about their availability There have been some rumours which have led to panic purchase in some areas I urge all to not panic and stay safe We are working round the clock for you,fake
4385,There is no shortage of food no shortage of toilet paper Los  ngeles tap water is perfectly fine to drink Don t panic don t horde Help the elderly and the most vulnerable take care of yourselves and your families,real
4386,"There is no shortage of grains. We now have a bumper rabi harvest and our estimate is that we will have adequate stock for up to two years: Union minister Ram Vilas Paswan

#coronavirusinindia #covidindia #Covid_19 #StayHome #COVID 
https://t.co/9jyHHDRmwU",fake
4387,"There is no shortage of toilet papers, pasta or other stuff in Turkish grocery stores anymore. 

Even at the peak of the panic buying, it was still possible to find those in ones local market.",fake
4388,There Is no shortage of toilet rolls in the #UK just panic buying this appears to be a money making scam by the shopkeeper. #CanonsPark #London #TradingStandards #CoronaCrisis #coronavirus https://t.co/JYMu5FmxSC,fake
4389,There is no surging cases. Go to the hospitals and and for yourselves. The stopped all visitors and said there's sick people  so people wouldn't come. Go see for yourself. #Coronavid19 #SanDiego #fakenews #wethepeople #coronavirus #nofood #control,fake
4390,There is no way we can prioritize the cage that has YOUR desired product on before any other stock delivery cage! After all how do we know when YOU are going to make an appearance? We try to do things as efficiently as possible #supermarket #coronavirus #COVID19,real
4391,There is nothing to panic India has more than enough food stocks to tide over the crisis My take,fake
4392,There is nothing wrong with retailers increasing prices. It ensures products can be bought by those who value them the most and helps prevent shortages.,real
4393,There Is of in the Country  The more empty shelves people see the more buying ensues the more food is out of stock,fake
4394,There is ONE thing that duct tape cannot solve! #toiletpaper #ducttape #covid #pws #wereallinthistogether #hereforyou #plumbingproblems #plumbing #thankful #coronavirus #essential #localbusiness #pipeworks https://t.co/IuSGmujpw1,fake
4395,There is one thing we should make sure is in good supply and that is CONSIDERATION... Think before you buy! #StopHoarding #coronavirus @LpoolChamber @Lancschamber @gmchamber @StHelensChamber @elancschamber @LiverpoolBA @LP_BusinessFair  #FridayMotivation #FridayFeeling https://t.co/PRrL0AwWvk,real
4396,"There is plenty of food &amp; supplies in the US supply chain 

BE PATIENT
DON'T PANIC
DON'T HOARD

#Covid_19us
#SocialDistancing
#COVID

Trucker couple reports from the road amid COVID-19 shutdowns, urge people not to 'hoard' grocery items https://t.co/rWfsOPxmHz #FoxNews",fake
4397,"There is plenty of food, toilet paper and household essentials for everybody you panic buying selfish cunts!!! #coronavirus #COVID19",fake
4398,"There is plenty of food. Plenty of TP. Plenty of alcohol. The reason there are shortages is because of panic buying. Italy is a few weeks ahead of us in spread and lockdown but the groceries are full and everyone has everything they need, except for hospital beds. #coronavirus",fake
4399,"There is so many bicycles in front of a supermarket within walking distance of our place. It's hard to enter and out leeeel. And carts are all taken. All 8 casher is overcrowded.
#japan #TOKYOLockdown #COVID19 #Covid_19 https://t.co/nXamEO4zeY",fake
4400,"There is something about pandemics that cause panicked people to empty their minds along with supermarket shelves. #panic #panicbuying #pandemic #wwv #supermarket #panicbuying  #coronavirus #centralflorida  I, in my https://t.co/S8UaVEWnjf",fake
4401,There is something rather cruel about being allowed to make your shopping list online and then being told at checkout that there are no delivery or collection slots for weeks,fake
4402,There is sourdough bread and avocado in the supermarket. Hipsters will be fine! ? #COVID2019,real
4403,"There is sufficient stock of food &amp; hygienically cooked food is supplied everyday. Regular cleaning &amp; disinfecting is carried out to keep the camps clean &amp; hygienic. 
Such measures will ensure that the spread of #Coronavirus is contained from further spread. https://t.co/ncAAXaMfru",real
4404,There is sufficient stock of food grains and govt of India is committed to protect the interests of farmers during ongoing harvesting season,real
4405,There is time of and then there local shops up the prices to make the most of 19 thank you for understanding splendid  ,real
4406,"There it is. Trump admits he has NOT used the Defense Production Act to get companies to produce the amount of protective equipment American health workers desperately need. 

This is a complete failure of leadership. Period .#coronavirus #GetMePPE https://t.co/10KiOxR43U",fake
4407,"There may be a case for mandating higher prices to incentivize greater COVID-19 testing, but the CARES Act provision is poorly targeted &amp; inefficient in that purpose. Could just give a windfall to some unscrupulous actors.

https://t.co/nlB5h7Nflb",real
4408,"There might be something in this panic buying business, we had a tiny food delivery on Wednesday but the next won't be till Monday; Apparently the main warehouse is running out of food, #CoronaCrisis, #PanicBuying ?",real
4409,There needs to be a national story on how the poor grocery store workers and retail pharmacists are dealing with the fear of COVID-19. We have no protections #iamapharmacist @CNN,fake
4410,There s a digital literacy movement happening right now amp we re all students Support the vulnerable in using Pharmacy 2u online shopping video calls iPlayer amp other online tools It WILL be a challenge to teach but it might just save a few lives   19,real
4411,There s a lot of concern out there about amp While the main concern should be health and safety scammers take advantage of public scares like this Protect your financial well being and avoid scams with our tips below,real
4412,There s a lot of depressing news out there right now Check out our latest blogpost on how a few inspiring companies are charting the way forward through value innovation,real
4413,There s almost no one left whose job hasn t been impacted by providing they still even have a job What will be the lasting impact on the industry and the consumer We talk about it on this week s episode,fake
4414,There s been a sudden and rapid drop in business and consumer activity due to the Covid 19 pandemic We have contacted businesses around the UK to understand how this is affecting them This is what they told us,fake
4415,There s enough food in America   but our  just in time  supply chain is still adjusting to the Covid 19 demand shock  We ve averaged it out to be about a 3 day delay We ve got product manufacturers that are running 24 7    Doug Baker of ORG,fake
4416,There s lots of places hiring workers but almost all of the listings are grocery store and retail jobs that put workers directly in contact with COVID 19 I wrote about grocery store worker safety during the pandemic and concerns about these jobs here,real
4417,There s no need to panic buy or hoard items Local grocery stores like have plenty of food and are implementing special in store measures to help stop the spread of Stay healthy and be kind y all  ,real
4418,There s no need to panic buy or hoard Let s be kind to one another We will get through this together,fake
4419,There s no one who can sustain this It s over   As prices drop and dairy farmers are forced to dump milk due to industry is moving towards supply management as a possible solution,fake
4420,There s plenty of food in the world but panic buying amid the s spread is making it hard for people to get it,fake
4421,There s plenty of food to go around during the pandemic say distributors despite panic buying across the Bay Area,real
4422,There s security at the grocery store Security  ,real
4423,There s the delivery driver s perspective I always learn so much from interviewing them Surge in food delivery demand isn t uniformly distributed Drivers adapt They risk their health and that of others Story today peels back these layers,fake
4424,There should be a fine for people announcing sudden availability of #toiletpaper on their social media groups. This fuels the frenzy. #COVID?19 #Covid_19 #coronavirus #QuarantineLife #StayAtHome @realDonaldTrump @Mike_Pence @Trevornoah @SpeakerPelosi @AOC @JoeBiden @CDCgov @WHO,fake
4425,There should be floor to ceiling displays of facemask in stores across America But the orange traitor weasel failed us I m sewing this for my Sister who works in a grocery store 19,fake
4426,"There shouldn't be a tp shortage.  Mask shortage.  Hand sanitizer, Lysol shortage. Corps of Engineers should be on those industries as much as anything else, lest this get even worse.  

 The POTUS saying something and a CEO making excuses isn't good enough.

 #coronavirus",fake
4427,There was a shooting at the Safeway grocery store near where I live in Washington DC this evening It s a tragic reminder to take a minute to tell family you love them To check in with your friends To find ways to de stress in this rough time,real
4428,"There was a video of people fighting to get into a supermarket.

They were touching other people and risking COVID-19 infection... so they could stockpile incase they contract COVID-19.

What, and I cannot stress this enough, the fuck?

#covid?19uk
#stockpiling
#morons",fake
4429,There was a woman following me around the produce dept in the supermarket in February I was like WTF Once I got away from her I watched her lurking around getting close to people I told my husband I was worried she was trying to spread the he thought I was crazy,fake
4430,There was food shortage in 1964 during Indo Pak war PM Shastri ji gave a call to skip a meal on Monday night amp donate to nation When we skip a meal amp donate we connect to the cause Join us Let s tonight,fake
4431,"There was toilet paper this morning at 9:30am in Safeway. A woman in front of me looked, sniffed and said, I only use 2-ply. The Great Toilet Paper Rush of 2020 is finally over. #toiletpaper #hoarding #COVID19 #coronavirus",real
4432,There were ALREADY 37 million Americans struggling to find food to feed their families even among the best of times,real
4433,"There were and are people living like this for a long time and now all of a sudden they wanna buy/hoard cleaning supplies, hand sanitizer, and toilet paper cuz of the #coronavirus????? https://t.co/C8n5dAneY2",real
4434,"There will be no trading and clearing and settlement at the PSE/SCCP tomorrow, March 17, 2020, until further notice, due to the enhanced community quarantine implemented in Luzon. https://t.co/V7zUiTMCiR",fake
4435,There will be pasta and tinned products on supermarket shelves tomorrow and there will be no shortage of these products as the dick head retard panic buyers will be raping the booze shelves 19,fake
4436,"There will be soon be many thousands of healthy unemployed or underemployed people. Why doesn't the govt set up a temp employment portal to match them with vacancies for much-needed delivery drivers, care workers, supermarket shelf stackers? #coronavirus",real
4437,There will be special places in Hell for people who panic buy now knowing full well they are deliberately depriving others of essential things and food for their pets and those desiccated arse scrapings who hike prices to profit from crisis,fake
4438,Theres a direct correlation between shopping online more for groceries and having strong concerns about going to a physical grocery store. Theres even correlation among those who are shopping online for groceries less: https://t.co/pycBl9jti6 https://t.co/eOopmLDVAi,real
4439,"Theres a grocery store valet in front of my building. Im watching the valet taking carts from people, parking peoples cars, etc with no gloves on, not using hand sanitizer, etc ? #coronavirus",fake
4440,Theres been a fire at the supermarket. #coronahumour #coronavirus https://t.co/vmrG5CJA4X,fake
4441,"Theres gonna be a LOT of people with stinky butts around south central PA ?
#COVID?19 #coronavirus #toiletpaper https://t.co/g2mZD9ybUV",fake
4442,Theres no issue with lorries and lorry drivers working on their own in a cabin delivering food to stores and supply is not limited or low so why you all stock piling and buying bulk loads of food? You idiots. #clowns #covid19UK #coronavirus #ChineseVirus #CoronaVirusChallenge,real
4443,Theres No Shortage of Supply! Retailers Urge Consumers to Stop Panic Buying (Will there be a shortage in 2 or 3 months?  And many consumers knew about possible quarantines and social distancing because of #Coronavirus) https://t.co/7o4IycBETR,fake
4444,Theres nothing complicated about this. @usmayors must stop water and electricity turn-offs. It is the only humane thing to do. #COVID19 https://t.co/n7w2ZtCZb0,fake
4445,"Theres nothing wrong with working in a supermarket.

Theres nothing wrong with working any job.  

Get your money right. Hang in there. 

Say thank you, lots. 

#Covid_19",real
4446,Theres so much fear &amp; panic over Covid 19. Its to the point of buying guns &amp; ammo for protection against home break ins &amp; fighting over food at store. MORE than 98% of all who get it recover; its only high risk to those w bad respiratory problems &amp; that mostly in the elderly.,fake
4447,"Theres something here for any context, but our takeaway is this: deliverers &amp; grocery store workers are at much greater risk than many of those they serve. We should remember that with acts of gratitude. #coronavirus https://t.co/aUcYr1A7Ix",real
4448,"There's ""no need to hoard,"" grocery store CEO says https://t.co/FM5mJc7ftL",fake
4449,"Theres a lineup to get into the grocery store at 7 in the morning. What's wrong with these people? It's the seniors and protected hour.
Life in #COVID19Ontario #Covid_19 
Will life ever be ? again? https://t.co/XXO83FzECl",fake
4450,There's a lot of misinformation out there. The World Health Organization recommends using hand sanitizer with an alcohol content of 60% or more. #coronavirus #covid19 https://t.co/2hhqFKerCo,real
4451,"There's a lot of panic in the world today #CoronaVirus is the reason. 
Do not panic, raise your hygiene practice level. 
In line with social distancing, exercise doing your chores and make your own food.

#coronavirus

#covid_19 

#diy 

#fearnot 

#Deseo https://t.co/QVmhxIHjPR",fake
4452,Theres a lot of sarcasm surrounding the drop of dhal &amp;salmon prices. Im no fan of Gota bt b4 you laugh think of its benefit to the common man who cant afford to panick buy stuff from supermarkets like you. ??????? wont protect you from covid19 bt will feed the poor ? #COVID2019,real
4453,"There's a lot of stories of councils looking to cut services  and up rates

exactly wrong thing to do in a recession. Fewer people in work, less job security (= less consumer spending) &amp; more tax makes recession worse

govt might need to help out councils

https://t.co/OmOlpykmZ6",fake
4454,"There's a lot of worry and we're being told to not panic and overstock on essentials, including food. This is a very practical list of foods to have on hand during the #Coronavirus quarantine .

via the Today Show 

https://t.co/hPaQaFZthu",real
4455,There's behavioural change and then there's 80% of customers in a Portlaoise supermarket wearing latex gloves doing their shopping (according to one of my friends anyway!) Mad but brilliant how the general public have rowed in behind the government's efforts to tackle #Covid_19?,real
4456,"There's clear benefits to not only starting a garden &amp; growing your own veggies +  fruits but also propping up the dollar and stock market. 

#nutrition #foodsupply #wheat #eggs #beef #coronavirus
#groceries #grocerybills #supplychain #lockdown #3naturalN

https://t.co/7BzJ4GV0gH",real
4457,"There's going to be so many ""due to covid-19 shutdown, our prices are now..."" notices. After the ""welcome back"" specials, of course.",real
4458,There's lines to go to the supermarket and they loop all around the building. I just want milk. #Covid_19 https://t.co/bMy4TQ9VAs,real
4459,"There's no cure for #CORONAVIRUS that can be killed by sanitizer and soap?
#LockdownSAExtended 
#COVID?19 
#COVID19 
#Day16ofLockdown https://t.co/ej7kwrnfLP",fake
4460,"There's no need to panic buy, just carry on as normal, buy things as and when you need them. Unfortunately for retail workers, specially food shops have to stay open to keep the country going, for that I'm grateful to them, show them some fucking respect. #Covid_19 #coronavirus",fake
4461,"There's no way retailers can keep their prices high with the price of oil/gas so cheap, little income and their stores closed. I want to see overall price drops! #CoronavirusLockdown #coronavirus https://t.co/Qt1RFpwCiW",fake
4462,"There's nothing like a deliciously comforting #dish of #SeafoodPasta! Check out this #recipe, it's #tasty and easy to make &gt; https://t.co/01ae5shYGG 

#LoveSeafood #Seafood https://t.co/aAA41AZifQ",fake
4463,"There's plenty of food to go around guys, don't worry about any of that nonsense. Fears about #foodshortages highlight the economic anxiety most Americans are feeling today. It doesn't take much to destabilize a nation already in panic before this #coronavirus outbreak began.",fake
4464,"'There's plenty of supply'  Grocery store spokesman says public should not panic, shortages are temporary https://t.co/r2jtb1SMmW #Coronavirus #Coronaviruspanic via @theblaze https://t.co/TOSlBQ8a8H",real
4465,"There's psychology behind the foods we don't buy in a crisis 
#Covid19 
https://t.co/iZTSfLXmdR",fake
4466,There's psychology behind the foods we don't buy in a crisis via @TheCounter https://t.co/5bErjZf6sa,fake
4467,"There's so much we still don't know about the #coronavirusbut bottom line, it's good to disinfect. https://t.co/flj84Jb1Un",real
4468,"There's some amazing work going on in the world of #coronavirus that people don't always have front of mind. Not discrediting doctors, nurses, supermarket workers or delivery drivers. But think call centre workers. The telecoms engineers. People keeping our infrastructure going.",real
4469,There's something about pandemics that cause panicked people to empty their minds along with supermarket shelves. Great read from @JohnBlakeCNN  #coronavirus #covid19 https://t.co/5RD9kGVSY8,real
4470,"There's still NO ice cream, or inflated prices, no snacks, no baked goods. #starving #coronavirus #LyingNewsom @GavinNewsom @MayorOfLA",fake
4471,"There's us: washing our hands,  using hand sanitizer, and wearing masks.
Then there's the crackhead outside of the pizza place: picking up every cigarette butt she can find on the filthy ground &amp; sticking them in her mouth. ? #drugsarebadmkay
#quarantine #covid19 #coronavirus",real
4472,"There's women getting stuck in homes with abusers, NHS staff being evicted because their landlords are scared of them getting COVID-19, while also not getting the right equipment to protect themselves and not being able to get food due to panic buying.",fake
4473,"These #charges are never in favour of the consumer: Eg,some(often of foreign ancestry at Aldi)checkout operators short change customers by 5c,but if you're the one 5c short,you don't get your #groceries. #coronavirus #Auspol",fake
4474,These 23 independent fashion labels are donating proceeds to various causes during the fight against COVID 19,fake
4475,"These 4 #Retail Groups With Bad #ecommerce Businesses Are Paying The Price As #Coronavirus Pushes Shopp... via @forbes https://t.co/4kdwobiz0z
#shopping
#Online",fake
4476,These 4 studies can inform coverage and inspire reporters to ask questions about food supply chains and to explore historical examples of panic buying and how root causes of a crisis affect how people adapt to a new normal,fake
4477,"These 7 innovations point to where online shopping trends are heading, during the #coronavirus crisis and beyond. https://t.co/RdP1QOTHOq",fake
4478,These America Hating Democrats are demanding at least 500 billion in additional emergency coronavirus relief spending for Phase 4 Funding which will include COVID 19 funding for all illegal aliens halt to ICE deportations amp extended food stamp aid,fake
4479,These are a socio economic implosion hastened by the decline in oil prices Terrorism amp Shiite militias Kurdish amp Arab Sunni independence prompted by the above US Iran war on Iraqi territory Covid 19 new addition to the long list of existential issues facing Iraq,fake
4480,"These are Delicate times... ? phillyascleo thetwiddleofficial 
-
#life #living #lifestyle #toiletpaper #tp #delicate #coronavirus https://t.co/XC9aG3zHZ0",real
4481,These are photos a colleague shared of a supermarket in Qatar a nation that was already cut off by its neighbours even before and is now even more isolated Full shelves and no panic buying Why can t we be that sensible,fake
4482,"These are the known knowns:
1. We have a #coronavirus liquidity crisis
2. 70% of the US economy is consumer spending
3. Women will bear the brunt of the virus-induced financial crisis (unless we act now)
This is what we should do: https://t.co/xsW75nPRsB  @morningmika @NBCNews",fake
4483,These Are The Consumer Trends Currently Energised And Paused By,real
