id,tweet,label
5704,People with vision impairments are struggling to safely access #food from #supermarkets with #Coronavirus restrictions in place. Please sign the petition to ensure they can access priority online shopping slots @gdcampaigns https://t.co/YpNV7QRgCT,real
5705,People with vision impairments are struggling to safely access food from supermarkets with #Coronavirus restrictions in place. Sign the petition to ensure they can access priority online shopping slots @gdcampaigns https://t.co/WddJja3gfk,real
5706,People with vision impairments are struggling to safely access food from supermarkets with Coronavirus restrictions in place. Sign the petition to ensure they can access priority online shopping slots @gdcampaigns #COVID19 #lockdowneffect #coronavirus https://t.co/nrDbVLpyJu,real
5707,"People wont stop stock piling food, it will not stop. Make it stop please! @BorisJohnson #lockdown #CoronaCrisis",real
5708,"People wonder why going to the grocery store stresses me out ...
This right here people ??  
photo credit: https://t.co/EcyAAELtmV @LankfordPatti @LoriLewis400 @WessonMaria @howiemandel #hm #wtf #PPE #coronavirus #WhoDat #groceryshopping https://t.co/s5dVCMDqDB",fake
5709,People worried about jobs/bills given #coronavirus. @SkyHelpTeam - I know lets put our prices up! ?,fake
5710,"People, THINK! There will be plenty of food, esp if everyone learns to share. This shouldn't be happening! #Heartbreaking photo of elderly man looking at empty shop shelves https://t.co/MUBbx57shY via @MailOnline #Coronavirus #Stoppanicbuying #stopbulkbuying",real
5711,"People: There wasn't much left in the supermarket so I had to buy all this weird stuff.
Me: That's the kind of stuff I eat every day! Make sure you leave some for me. ??
#CoronaCrisis #CoronaVirusUpdate #covid19UK #coronavirus",real
5712,"People:Oh God,lockdown,we have no food,medicines,basic amenities, family members are stranded far away etc etc

Govt of India: Don't worry,don't panic,lock yourselves up at home, all will be well, Lakshman is waiting outside the Rekha, he'll bash #Coronavirus up.

#21daylockdown",fake
5713,"Peoples are crying raised prices in New York in super markets &amp; grocery stores, for peoples dont have jobs dont have enough money to survive now a days in Covid-19, related authorities should take a serious action against eggs, milk &amp; diff daily items which r selling high price",real
5714,"Peoria-based Potter's House Apothecary used their resources to make hand sanitizer for Peoria police and firefighters. Thank you!
 
https://t.co/Dg3E62qpDd",real
5715,Per my call today with excess food supplies due to drop in restaurant and school demand are being moved into food banks for those in need,fake
5716,Perception panic vs reported reality of #grocerystores #coronavirus via ?@nytimes? https://t.co/QauHV0Jc6L,fake
5717,"Perfect Personal Size To Keep In Your Car, Pocket, Purse, Bag, Any Place You Need to Protect Yourself From Germs - Available Now In 5 Pack, 20 Pack, or Case of 70. https://t.co/lCz3PdF2pV 
#coronavirus #COVID19 #handsanitizer #WashYourHands #StayHomeSaveLives #StayAtHome #geltwo https://t.co/hcVdIQIS6X",real
5718,Perfect song playing in the grocery store today.@RollingStones #coronavirus #CoronaHumor #panicbuying https://t.co/S7nTB92g9H,real
5719,Perfect...Storm...Coronavirus...Pose...Big...Threat...bomb...Job...Income...Post-Brexit...UK...Economy...Covid-19...UK...Supermarket...Want...Police...Support...London...Lock...down...US...gas...Oil...Price...War...Time...Trump...Libya...Suriname...Sao Tome and Principe...Bolivia,fake
5720,Perhaps if supermarket owners were to refuse to sell goods to Covid 19 tourists it might encourage them to shorten their stay here,real
5721,"Perhaps some of these Celebs holed up could shut down there #Instagram for a bit &amp; make pleas for people to stop stripping Supermarket shelves. Adverts to go out just before 7pm? @itvpresscentre @bbcpress 
@C4Press @Channel5Press #Covid_19 #Corona #FightCOVID19",fake
5722,Person wey no work no suppose to chop...he is not rich he can't stock food for two days it is called from hand to mouth daily work if you don't go out no food for lazy man...Army why???this is not COVID-19 fight it is display of evil. https://t.co/uygwYZUaBU,fake
5723,"Personal journal type tweet/ thread? (1/n)

Day 19 (09.04.20) of ""Official"" #SocialDistancing/#PhysicalDistancing &amp; #Shielding (the best I can) done yesterday.

* Mum had a big wobble, she is having difficulty registering with a supermarket for priority deliveries.",real
5724,"Personally, I'd like to see less hatred &amp; panic re: #coronavirus &amp; more practical information about how to deal if u or someone u know has #COVID19. What is best way to get meds, food, etc? If you live in close quarters, what's best practice to keep all safe? This info needed.",real
5725,"Personnel of San Miguel Police Station, conducted establishment visitation, dialogue &amp; distribution of leaflets to the owner &amp; consumer regarding safety measures against COVID-19, anti-terrorism awareness and crime prevention tips. 
#TeamPNP
#WeServeAndProtect
#PNPKakampiMo https://t.co/f0IoAsgzqN",fake
5726,Perspective: Helping autistic kids cope with the chaos and uncertainty of coronavirus https://t.co/IA5BKydCis,fake
5727,"Perth startup, The Uno Group &amp; Co, specialise in purchase intelligence and are releasing free biweekly updates on consumer trends amidst the pandemic to help Aussie businesses understand implications of COVID-19

Check it out: https://t.co/hXF1ew6Ig3 #techforgood https://t.co/SyluBiIlcJ",real
5728,Pet food in demand,fake
5729,"Pet food production, distribution prioritized in Smuckers response to COVID-19

As the company nears its full capacity for pet food manufacturing, it is focused on high volume brands to meet increasing demand.

https://t.co/SMos57U6ix",real
5730,Pet peeve of the day. Were supposed to be social distancing but when you need to go to the grocery store why do ppl feel the need to stand RIGHT over your shoulder in the checkout. Like can you gtfo??? #coronavirus #QuarantineLife https://t.co/6gclESJ47Y,real
5731,Pet retail officials are making temporary changes to store operations to help ensure the safety of their customers and associates as the #coronavirus (#COVID19) pandemic continues. https://t.co/xouo6MAvNe,real
5732,"Pet store promotes online shopping, curbside pickup amid COVID-19 social distancing orders https://t.co/iaYZI15tir",real
5733,"PETA Just Bought Stock in Ralph Lauren, Urban Outfitters and More to Push Wool Bans Thanks to the economic fallout from the Covid-19 pandemic, stock prices are at an all-time low for many companies. This is not g... https://t.co/3u5FZhLb9v via @MysmallStoreMN #style #fashionista https://t.co/KIwGnd7vxQ",real
5734,Peter Andre thinks its irresponsible not to stock up on food amid the coronavirus outbreak,fake
5735,"Peterborough's police chief has praised food shop staff and promised to support them in these challenging times #coronavirus 

https://t.co/TzkfU0gAeW",real
5736,"Petition for Online Shopping Priority for People with Sight Loss

A group of charities and organisations for people with sight loss have teamed up to launch a petition calling for priority access to online shopping during the #Coronavirus outbreak.

Read: https://t.co/uzIWHVcBWj https://t.co/a9B6nE1SDL",fake
5737,Petition started to ask supermarkets to set up dedicated online delivery slots for VULNERABLE people https://t.co/JLWC2gFWIJ #covid #Covid_19 #tesco #sainsburys #ocado #morrisons #supermarket,real
5738,Petrol companies your petrol prices are a rort. Essential service people risk their lives everyday to serve us and you penalise them by ripping them off !!!                          #Covid_19australia                              #Covid_19,fake
5739,Petrol diesel prices static for 23rd successive day amid Covid 19 nationwide lockdown Key things to know,real
5740,Petrol diesel rates stagnant amid COVID 19 lockdown oil prices jump after top producers agree output cuts,real
5741,Petrol is now at the cheapest prices in 20 years. Servos have been selling fuel with prices varying by 50 cents per litre. Some servos are making fifty percent profit at a time when hundreds of people are struggling with no income because of COVID-19 STOP PROFITEERING  ASSHOLES! https://t.co/CPDzTr0SN8,fake
5742,"Petrol price: daylight robbery?
Petrol prices went down by Rs15/ltr as part of the #COVID19 relief package. That the price change came a week before schedule, qualifies as a relief...
#Petrol #OilPrices #Pakistan #coronavirusinpakistan #coronavirus #QuarantineLife #Lockdown21",real
5743,"Petrol price: daylight robbery?
Petrol prices went down by Rs15/ltr as part of the #COVID19 relief package. That the price change came a week before schedule...
#Petrol #OilPrices #Pakistan #coronavirusinpakistan #coronavirus #QuarantineLife #Lockdown21 
https://t.co/0VA5EQQV98 https://t.co/3VeuEchsUk",real
5744,Petrol prices atm at my local servo. Havent seen it this low in yeeeaaarrrss ? #coronavirus #covid19australia https://t.co/pFHBFCpZan,fake
5745,"Petrol prices set to be slashed at historic levels due to #Coronavirus - with 10p discounted per litre

https://t.co/xSobqoQLeD",fake
5746,"Petrol-diesel prices have descended from farce to tragedy. If this #coronavirus takes down this regime, then their bullheaded obtuse greedy policy on #fuelprices will be held as an example.",fake
5747,Petroleum prices edged higher Tuesday but downside risk remained as cases continued to grow drastically reducing travel and demand for transportation fuels FACTBOX,fake
5748,Petroleum prices fell Thursday remaining in the 20s b as the spread continued to reduce travel and demand for transportation fuels FACTBOX,fake
5749,"Phaps supermarket aisles to be one-way &amp; not able to overtake, and give free new plastic bags rather than use those people bring in? #stopthespread. Woolies roll out new COVID-19 store rules https://t.co/rWcb466JUe",real
5750,"Pharma and med device makers routinely erect obstacles to medical advancement, practicing their own cruel, selfish form of catch and kill to hike prices, profits by keeping less expensive products, drugs off market. 
https://t.co/s7q9ONyDyP",fake
5751,"Pharma Bro Martin Shkreli seeks prison release to research #coronavirus...                          

Former CEO who jacked up prices on lifesaving drug says he can do important lab work
https://t.co/QJ1KztZhun",fake
5752,Pharmaceutical companies and organic medications (e.g the alkaline water queen) will also flourish as panic and paranoia drives people to buy supplements to strengthen their immune system and prevent infection (as seen with exorbitant hand sanitizer prices) #Covid_19,real
5753,"Philippine #coronavirus senator @SenKokoPimentel went on shopping spree while being observed for #COVID19 #COVID19PH #useyourKOKOte wisely ?? 
https://t.co/AbJi3uR8kt",real
5754,"Philippines President Duterte puts a lockdown in Luzon to prevent spread of covid 19. However due to panic, daily supplies and food shortage, the President warned the people they will shoot whoever causing trouble/violence with no hesitation. 
https://t.co/9abJctGf3c",fake
5755,Philips ramping up production of ventilators but we really need other manufactures to rejig production from consumer goods production War footing effort needed against,fake
5756,"Philips recently announced that the FDA has granted a waiver for the use of readily available consumer monitors at home with the Philips IntelliSite Pathology Solution.

https://t.co/YklEEzYsqa",real
5757,Phillips 66 suspends several projects cuts budget as oil prices tighten,fake
5758,Phoenix News COVID-19 could help stabilize Phoenix-area home prices https://t.co/smuqXwLExT,real
5759,"Phone #apps are being developed to curb transmission of the novel #coronavirus. My story for HealthDay Consumer News. (The portion on MIT was added during the editing process.)
https://t.co/jdEgaHoQyj",real
5760,"Phone call with my mother who has #dementia.

""Do you know that #coronavirus is rampaging?""
""Is that so?""
""Many people are dying.""
""Is that so?""
""Wear a #mask when you go to supermarket.""
""I haven't worn it, but I'll start.""

I had three such conversations with her this week. https://t.co/IsquVPOzea",fake
5761,"Phoned my elderly neighbour from a packed Lidl asking if she needed anything. Ooh, let me see, she said, yes, please could you bring me a small brown onion? ? I love her! ??#CoronaCrisis #coronavirus #stockpiling #StopPanicBuying",real
5762,"Photo of a Woollies employee in tears, captures the reality for supermarket workers in the firing line of #panicbuyers.

Please, be nice to all staff, they really are copping the brunt.

Let's show each other a little kindness.

#coronavirus #COVID2019  
https://t.co/eODvQE9p4i https://t.co/DCOT5jkz0I",real
5763,"Photo of the day! Your purchase helps fight Covid-19!
We are donating 5% of all purchases to WHOs Covid-19 Solidarity Response Fund #photo #PhotoOfTheDay #photographyeveryday #Covid_19india #coronavirusinindia #photo #dmart #Superstore 
https://t.co/NrdkCmVegJ",real
5764,Photo of the Week People queue at a supermarket in Singapore on March 17 amid concerns over the spread of the 19 Panic bulk buying has become a global issue with shelves emptied of goods hitting those living pay cheque to pay cheque hard Photo The Straits Times AFP,fake
5765,"Photos I took at a Target in Alexandria, Virginia showing an empty supermarket with empty shelves. No canned goods, no microwaveable meals, no medicine/vitamins and most importantly, no toilet paper. #coronavirus #CoronavirusOutbreak https://t.co/O8Z4G3lNiH",fake
5766,PHOTOS: Salvation Army Gwinnett County Corps replenishes food pantry as COVID-19 increases demand - https://t.co/XTQqFd3Tie: https://t.co/PxTpYyz9z6,fake
5767,"Physical #Gold and #Silver not availlable. No chance for a bargain. f...ck Degussa! there is enough in the market. Prices dropped drastically. Earlier, they had spreads of 30 Percent and more! We learn: Buy when everything is calm. and not in a #crisis #coronacrisis #chrash https://t.co/EJVI89NlsG",real
5768,"Physical businesses are failing due to #Coronavirus

I can set up your #Shopify online store at dirt cheap cost

And can train you in #Facebook ads for FREE

#retail #merchandise #restaurants",fake
5769,"Physical restrictions due to the COVID-19 outbreak mean that e-commerce sites have a unique chance to grab consumer spending  but it's not all good news

#coronavirus #ecommerce #panicbuying https://t.co/ELTvV7g2zB #tech",fake
5770,Pick n Pay Galleria will be allowing customers to WhatsApp their grocery lists to them and they will deliver the goods to the customer,fake
5771,"Pick nick in the park? Bike rides in a large group? Walking hand in hand? Taking your baby to the supermarket? Cough without covering your mouth? House parties? Check.
People still dont understand the concept of social distancing... *sigh*
#coronavirus",real
5772,"Picked up my inhaler from the pharmacy and it felt very much like the grocery store scene from #birdbox. 

Just a different sort of #pandemic, I guess. 

#COVID19 #coronavirus #covidphl #plague",real
5773,"Picture #01 
Yesterday last night me and dad went to the grocery store to buy a simple things but we were waiting for some store to calm down of people freak out mode of buying stuff they don't need that much because #Coronavirus/#COVID2019 came

But you could say some aisle are https://t.co/vhGf2cYpYU",fake
5774,Pictures like this should be blown up and put on the front windows and doors and shelves and at the checkouts of every supermarket nationwide. Do it now @asda @Tesco @sainsburys @LidlGB @AldiUK @waitrose #panicbuying #coronavirus #COVID_19uk https://t.co/7dAOeeMTmS,real
5775,Pig prices were up this week at 163 39p kg amp the supply chain is coping well with esp considering the shift in demand away from into supermarkets Other gd news is that ports are opening in China So let s keep a positive outlook as we,real
5776,"Pinduoduo says consumer demand remains very strong despite COVID-19 
$PDD #China #ecommerce #covid19 #coronavirus

https://t.co/bCwVbl3WTi https://t.co/7JHdmI6vuL",real
5777,Pinning this for the great recession and economic reforms barrelling down the tracks post #Covid_19. What if we always loved supermarket workers as much as this? https://t.co/F9pMS1dFuA via @BostonGlobe,real
5778,Pipeline funds have been hit hard by a collapse in oil prices and Covid 19 Now they re being forced to sell securities to comply with asset coverage requirements exacerbating pain for an already struggling sector,fake
5779,"Pivoting quickly to changes is key to digital transformation. Gearing up for more delivery demand &amp; making it simple with call center &amp; food parcels. Big respect @Morrisons.
#coronavirus #retail #omnichannel #grocery #DigitalTransformation 
https://t.co/KYi88FoEhC",real
5780,"places are,slowly,coming down in the #PriceCycle. Fat lot of good #Auspol #ACCC is-in doing whatever it is supposed to be doing-on #petrol #prices. A lot seem to be #pricegouging;they know more r driving to #work &amp; avoiding #PublicTransport now. #coronavirus #CoronavirusAUS",real
5781,"Plague Day 20:
Sniffle at the supermarket because of the weather and get horrified looks. I'm not sick! It's the cocaine, dammit! I swear it's the cocaine!!
#covid19 #covid19Canada #coronapocalypse #cocaine #coronavirus #plague #IsolationLife",fake
5782,Plain old soap is a badass in the fight against coronavirus It s even MORE routinely effective than hand sanitizer Here s why ,real
5783,"Plan for the Day...

 Go Panic Buying/Hoarding at the Supermarket &amp; deprive vulnerable people of the essentials they need.

 Go spend the afternoon down the beach &amp; pretend like #CoronaVirus doesnt exist, ignore #SocialDistancing &amp; #SelfIsolation advice &amp; risk catching it. https://t.co/5QBnnUKuGT",fake
5784,"Plan for week:
Mon: work
Tue: ? 
Wed: ? for mum from butchers, pick up epilepsy ? then ? 
Thu: work
Fri: work
Sat: work
Sun: work

Id ?? to #StayHomeSaveLives all week but I have to work (supermarket) please dont abuse the rules. We can beat this together. #COVID19",fake
5785,Plan your food shopping to limit the number of trips you take to the market. Be aware there are a number of items out of stock #coronavirus  https://t.co/vrlaDL2uxw,real
5786,plans to borrow almost 7bn from the World Bank and AfDB to support the economy from the plunge in prices amp the This wouldn t be an IMF programme if it happens it wouldn t come with strings attached,real
5787,"plattsmetals: RT PlattsOil: ? #PlattsCommodityNews Americas Mar 24
? FACTBOX; Petroleum prices edge higher, downside risk remains | https://t.co/fv6Kfg9ZHU
? FACTBOX: #Coronavirus and Americas #petrochemicals | https://t.co/gevBLjbAGT
? Podcast: US https://t.co/wHzJN1c3JH",fake
5788,Play Spot some of those scam calls you might be getting and spread the word to help protect others in your community,real
5789,"Please #shop responsibly during #coronavirus. 
It's not OK to:
- Hoard items or resell goods at excessive prices
- Abuse other customers or service staff
- Fail to practice good hygiene when you're in public

More on COVID-19 in the #NT: https://t.co/hOHDAT1AaN https://t.co/jnQCl4zifX",fake
5790,"Please @BorisJohnson, put some temporary laws in place so that stockpiling food and panic buying stops...#COVID2019 #panicbuying #selfishpeople",fake
5791,Please all give a shout out to our amazing supermarket staff. #CoronavirusLockdownUK @MC_HMGovernment @waitrose @sainsburys @Tesco @Morrisons @AldiUK #StayHome #NHS @piersmorgan @GaryLineker #COVID2019,real
5792,Please and let any elderly jump the queue if your in a supermarket ,real
5793,"Please appreciate your supermarket delivery drivers, as well as all the other amazing people who are helping us self isolate and stay safe #thankyou #deliverydrivers #StayHomeSaveLives #heroes",real
5794,"Please arrange something to get people home that you promised. At the very least, dont hike the prices up. #Covid_19 #stranded #runningfortheboarder",real
5795,"Please avoid unnecessary movement and enjoy the convenience of online shopping. Wash your hands regularly and avoid touching your nose,mouth, and eyes.  #CoronavirusOutbreak #coronaviruske #Coronavid19 #Kenya #Covid_19 #WashYourHands https://t.co/125l5k9QxR",real
5796,Please be advised that our retail locations will now be observing reserved store hours for those at risk during the coronavirus COVID-19 pandemic. We appreciate your cooperation and understanding. https://t.co/FTd2Rro6pV https://t.co/TFpeIDDNSF,real
5797,Please be aware and give everyone their space in the grocery store Please stay home to keep yourself and those more vulnerable safe Most Canadians have done a wonderful job of social distancing and our numbers show it,real
5798,"Please be aware of government check scams related to the #Coronavirus outbreak. The details of such a program are being worked out, but there are a few really important things to know now:  https://t.co/igYEpFsxwN https://t.co/1mwNKK9Bcc",real
5799,Please be aware of scammers looking to take advantage of the current situation. COVID-19 stimulus scams are surfacing &amp; the Federal Trade Commission is warning consumers to be on the alert. Never disclose personal information or account information. https://t.co/B0rA3VrRIo,fake
5800,"Please be aware that several scams involving the COVID-19 virus are going around and will not be slowing down anytime soon! Click on links below for further information:
https://t.co/O6CbOtkley
https://t.co/CldPjA64Ne https://t.co/4gUVq3VKAX",fake
5801,Please be careful. https://t.co/qy24Id1vuQ,real
5802,Please be conscious of scammers looking to capitalize on consumer fear during the on going COVID 19 pandemic Checkout these helpful tips from the Federal Trade Commission you can protect yourself from becoming a victim of a scam,fake
5803,Please be kind to all our supermarket colleagues. They are all working like trojans in a situation that is ever changing. I have had many customers thank us for everything we are doing and it is truly appreciated #coronavirus #Tesco #BeKind #COVID2019,real
5804,Please be kind to grocery store employees. We are doing our best. #COVID19US #Covid_19 #njlockdown #shoprite #CoronaVirusUpdate,real
5805,Please be kind to supermarket personnel! ? #Heroes #coronavirus https://t.co/cvdcq9avvW via @Nieuwsblad_be,real
5806,"Please be kind to supermarket staff, we are struggling too. The abuse we are receiving is horrible. I feel for the NHS staff waking in to empty stores. Dont bulk but please, there enough for everybody. Be kind, lets all support each other! #COVID19 #Covid_19 https://t.co/5BVRUDJjKa",real
5807,Please be kind to the supermarket workers who are working hard through COVID-19 to keep the shelves stocked! ??,real
5808,Please be kind to your grocery store workers. They are working just as hard to make sure you get the food you need. #BeKind @NBCSuperstore #Covid_19 #CoronaCrisis #GroceryWorkers https://t.co/eV9gtQsWx9,real
5809,Please be mindful! I know its easy to panic buy and over stock for food but pls keep in mind that the supermarket will restock...there are those that are older or have chronic illnesses that can not afford to come back home empty handed #COVID2019,fake
5810,"PLEASE BE NICE TO SUPERMARKET WORKERS DON'T BE A ASSHOLE

#CoronaCrisis",real
5811,Please be on the lookout for scams surrounding the Federal Government issuing checks to Americans in response to COVID-19. Be aware of these tips from the FTC https://t.co/RnwK6edSNl,fake
5812,"Please be reasonable in your shopping, be considerate and thoughtful of others as you do it. https://t.co/Dwo7lTIkg7",real
5813,"Please be smart and prepare. Here my take Stock canned foods, dry mixes and other staples that do not require refrigeration, cooking, water or special preparation. #coronavirus #COVID2019 #SARSCoV2 #CoronavirusOutbreak #COVID19OhioReady #RD #nutrition  https://t.co/DJrys696f7",real
5814,"Please believe I walked past a local pub today on my way to stock up on food &amp; there were people inside drinking. There needs to be stricter measures in place, clearly some people arent taking this seriously. #CoronaVirus",real
5815,"Please boost your shopping online and delivery, it will save lifes . @Tesco @sainsburys @Morrisons
#coronavirus #COVID19 #BorisJohnson",real
5816,Please broadcast guidelines and confirmed method to make effective sanitizer at home the prices are just sky rocketing If it becomes cheap more usage less chances of getting the virus spread #Suggestions #MaharashtraSainik #coronavirus @CMOMaharashtra @mygovMaha @OfficeofUT,real
5817,Please buy responsibly folks if you re out shopping today News in from the supermarket this morning Got to have a giggle still  ,real
5818,"Please can @Tesco @sainsburys @asda @LidlGB @AldiUK @Morrisons @onestopstores please follow suit #CoronaCrisisuk #coronavirus 
https://t.co/lRZ2HliU9F",real
5819,Please can we all calm down!!! Stop panic buying and emptying all the shops! #KeepCalm #StopPanicBuying #helpthevulnerable #HelpEachOther #onefight #coronavirus https://t.co/5V2iWVQRIk,fake
5820,Please can we retweet this as widely as we can in the hope it may make us all pause and think. #coronavirus #supermarket #alltogether https://t.co/1C5T2dGPgS,real
5821,Please can we start respecting supermarket staff. #RespectSupermarketStaff @sainsburys @waitrose @Tesco @Morrisons @asda #panickbuying #bulkbuying #CoronaCrisis,real
5822,please change this All food handlers and supermarket employees should be wearing masks And please ask supermarkets to post Commit To Buy Before You Touch rules near the merchandise lives on packaging for days,real
5823,"Please check in with your eating disorder friends, if you can, all this panic buying &amp; food stress is triggering as heck. We already have stress around food, we don't need to feel more. #Covid_19 #coronavirusaustralia",fake
5824,"Please check on your #preschool friends. Everyone is talking about grocery store and food service workers, but many preschools and daycares are also open. We are freaking out and not making enough money, either. #Covid_19 #noiwontstop",fake
5825,"Please Close all big bazaar/D mart/reliance fresh/star bazaar in major cities of Maharashtra.People aren't following social distancing,can spread #coronavirus @AUThackeray @CMOMaharashtra @narendramodi
 @rajeshtope11 @ChhaganCBhujbal
Who r responsible for employees of supermarket",real
5826,Please consider donating to our food drive with the Glen Ellyn Food Pantry today from 1pm 4pm at Ackerman SFC There has been a recent increase in demand due to COVID 19 and the Pantry is in urgent need of donations,real
5827,"Please consider helping this company. They are doing this for the first responders, healthcare workers and essential civil personnel. 
KO'OLAU DISTILLERY Sanitizer Supplies Fund https://t.co/xacbyON0M2 
#COVID?19 #coronavirus #helpingothers",real
5828,"Please consider shopping from one of my faves - https://t.co/aFOTOlUrfI

Full collection online. Please retweet. 
#soap #coronavirus #WashYourHands #supportsmallbusiness https://t.co/6I53OSHbph",real
5829,Please consider supporting my I have started an altruistic project that aims to get masks into the hands of people at normal prices This is a direct response to the unethical price gouging that is happening now Donate,real
5830,"Please consider this your daily reminder to social distance, wash your hands, speak nicely to grocery store clerks/nurses/doctors/admins/etc. and generally be a good member of society today. 

#CoronaCrisis #Covid_19 #coronavirus #FridayFeeling #FridayVibes",real
5831,Please consider Tweeting about who supports matters far less than using the presidential platform to honor the young woman with cerebral palsy who worked in a Maryland grocery store amp died of COVID 19 Please please consider all Americans,real
5832,"Please contact NCOVSUPPLY for masks and hand sanitizer. 
ncovsupplies@gmail.com
#COVID19 #coronavirus",real
5833,"Please continue to support your local shop.  The big supermarket chains will survive the COVID-19 event, but small independent, local shops may not unless we support them by shopping with them as much as possible.
https://t.co/9jNqoSsYaP",real
5834,Please COVID-19 I can't afford any more online shopping ?,real
5835,"Please define strict guidelines for #SocialDistancing
For example:
1. Define what you can go out for Ex: supermarket, pharmacy, care someone, essential workers exercise
2. 40 mins exercise (including time to return to home)
can't be stationery ie lying in a park, beach
#Covid_19",real
5836,Please do not panic and stockpile food Be considerate and only buy what you need There is enough food for everyone if we all work together,real
5837,"Please do read this. It includes quotes from myself and another disabled person you know on here - not going to tag them because not sure they want to be. 

Not having funds is problem - especially with food bank requiring ID.
But even if you have the funds it's huge problem. https://t.co/snezT7tNo9",fake
5838,Please don t     Meet with   Come to unless it s an emergency if you think you have contact NHS 111   Panic buy essentials we all needtoeat amp the shops will get more supplies,fake
5839,Please don t create further panic by promoting false claims pakistan and have called out ice cream and cold food causing chances of as f a k e,real
5840,Please don t forget to thank your mailmen amp women for delivery during   sanitizer   plastic gloves   chocolate,real
5841,Please don t name the babies after Scott Angel Charmin Kirkland etc,real
5842,Please don t panic buy There s no need to stock pile food and toiletries Think about new parents who are struggling to get formula to feed their babies or older more vulnerable people,fake
5843,Please dont jump in the Lobster tank while shopping ? https://t.co/hQjmJCjPw4,real
5844,"Please dont panic. Your behavior embarrass others. Dont be stupid. You can live as long as you have a little food and water. You do not need other things. They only have made your life easier. Stay home until the storm go away. Period.
#CoronaCrisis",fake
5845,"Please dont virtue signal by expressing gratitude for essential workers with just your words, when you can show real gratitude by staying home. The grocery store is not your mental health outing. #EssentialWorker #StayHomeSaveLives",real
5846,Please donate if you can amp PLEASE STOP HOARDING FOOD please just take what you need Safe Haven Wildlife Sanctuary is in need of funding to purchase raw meat for their big cats Sanctuary Struggling To Find Food For Big Cats Due To COVID 19 Panic Buying,real
5847,Please donate to help our distillery partner make sanitizer for first responders in their local community to fight,real
5848,"Please donate to this gofundme so me and my family can donate food, masks, hand sanitizer, amongst other things we will buy in bulk for those in need. #donate #gofundme #COVID19 #coronavirus",real
5849,Please dont allow your parents to go to supermarket crowded place as elderlyperson immunocompromised multiple comorbids especially Diabetes susceptible to get infected Dr Department of Emergency PPUM 19,fake
5850,Please don't be a but supermarket tard #Covid_19 #coronavirus #StayAtHome,fake
5851,"Please don't be panic buying. I've struggled to get basics as people are emptying shelves. Please be sensible as we aren't in a food shortage, just shop workers don't have time to restock the shelves. If we're sensible, then life will be slightly easier...take care #CoronaCrisis",real
5852,"Please don't be selfish and stock up food during this pandemic, be kind and help each other #coronavirus",real
5853,"Please don't claim to support all the doctors, nurses, first responders  National Guard, grocery store staff, truck drivers, and everyone else essential during this pandemic if you continue to ignore their pleas to STAY HOME! 
#coronavirus 
#StayHome 
#FlattenTheCurve",real
5854,"Please don't go out panic buying, stay calm, there's plenty of food to go around. In my online shop, there's Coffee and Cocoa Products (the latter for the USA only), all mail order and delivered to your door! #COVID2019 #Covid19Out #coronavirus #CoffeeLover #Chocolate",real
5855,"Please don't hoard food and water. There's absolutely no need to panic buy; the supply chain is completely interrupted. And above all, please don't hoard sanitizing products; there are people out there who really need them, probably more than you. #DontPanicBuy #coronavirus",fake
5856,"Please don't stockpile supermarket toilet paper - you can purchase on bulk from cleaning or janitorial suppliers 
https://t.co/rPHYzXrgOm
#hoarders #CoronaCrisis #CoronaVirusUpdate",real
5857,"Please don't take out your frustrations on supermarket staff, they only want to help. Arrogance is not an excuse we're all in this together. Stay safe and healthy. #covid19UK #coronavirus #COVID2019 #COVID19 #CoronavirusOutbreak #",real
5858,"Please eat foods you are comfortable eating and are sure that they wont cause any trouble to your health.If you fall sick now, its very risky to get medical help. Or you may not even know that you are sick because of bad food and may panic thinking it could be COVID-19 (2/2)",fake
5859,Please Edmontonions look on the floor in the grocery store and follow the arrows they are there for a reason,real
5860,Please enjoy Tuesday's #COVID?19 cartoon in @TorontoStar #coronavirus https://t.co/9mjoTskt4V,real
5861,"Please everyone, stop panic buying at the grocery stores. There is no supply problem. Just a people problem. Cut it out. #COVID2019 #coronavirus #QuarantineLife 
https://t.co/0bxlRh7yF6",fake
5862,"Please explain to me how the threat of catching the #coronavirus is less in a packed Walmart, Costco or any now open grocery store compared to people sitting down and having a meal at a restaurant that sanitizes its plates utensils, cups and wipes its seating with sanitizer.",fake
5863,"Please find a link to supermarket opening times for NHS workers. #hmrpca #coronavirus

https://t.co/dpUSJYBR7M https://t.co/IADJBqDEg2",real
5864,"Please folks, social distancing still applies in grocery store lines. #coronavirus #COVID19",real
5865,"Please follow this tomorrow when you queue up at #supermarket or #groceries or even atms  

????(????) ????? ???????????????? 

#coronavirusawareness? #socialdistancing #coronavirus 
#covid2019 
#corona https://t.co/uusLyYMXdd",real
5866,Please give thanks to all retail staff who are keeping supermarket shelves and essential products stocked across stores in the UK #thankyouThursday https://t.co/iRuRJSfAKw,real
5867,"Please give to help these organizations. #FoodBanks Are Overrun, as #Coronavirus Surges Demand https://t.co/dFIfe9hca7 https://t.co/j0FnJDLEqF",real
5868,PLEASE halt construction in NY I live in Long Island City where there is a ton of construction going on and I don t feel safe walking to the pharmacy or grocery store because of all the workers walking around 19,real
